productId,group,name,ext_num,cleanName,searchTerm,url,subTypeName,lowPrice,midPrice,marketPrice
86646,Delta Species,Larvitar (Delta Species),73/113,Larvitar Delta Species,"Larvitar Delta Species ""73/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/86646/pokemon-delta-species-larvitar-delta-species,Reverse Holofoil,22.99,30.11,23.86
86655,Delta Species,Latias (Delta Species),8/113,Latias Delta Species,"Latias Delta Species ""8/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/86655/pokemon-delta-species-latias-delta-species,Reverse Holofoil,77.69,87.93,159.33
86669,Delta Species,Latios (Delta Species),9/113,Latios Delta Species,"Latios Delta Species ""9/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/86669/pokemon-delta-species-latios-delta-species,Reverse Holofoil,111.69,199.95,225.0
87104,Delta Species,Magneton,48/113,Magneton,"Magneton ""48/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/87104/pokemon-delta-species-magneton,Reverse Holofoil,25.0,25.48,19.72
87217,Delta Species,Marill,76/113,Marill,"Marill ""76/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/87217/pokemon-delta-species-marill,Reverse Holofoil,20.65,27.82,23.97
87318,Delta Species,Meowth,77/113,Meowth,"Meowth ""77/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/87318/pokemon-delta-species-meowth,Reverse Holofoil,50.0,64.84,29.87
87342,Delta Species,Metagross (Delta Species),11/113,Metagross Delta Species,"Metagross Delta Species ""11/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/87342/pokemon-delta-species-metagross-delta-species,Reverse Holofoil,24.75,44.5,88.96
87345,Delta Species,Metagross Star,113/113,Metagross Star,"Metagross Star ""113/113"" Delta Species holo",https://www.tcgplayer.com/product/87345/pokemon-delta-species-metagross-star,Holofoil,951.99,953.98,1562.48
87425,Delta Species,Mewtwo (Delta Species),12/113,Mewtwo Delta Species,"Mewtwo Delta Species ""12/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/87425/pokemon-delta-species-mewtwo-delta-species,Reverse Holofoil,235.0,239.9,242.27
88455,Delta Species,Pupitar (Delta Species),51/113,Pupitar Delta Species,"Pupitar Delta Species ""51/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/88455/pokemon-delta-species-pupitar-delta-species,Reverse Holofoil,30.0,83.64,19.65
88582,Delta Species,Rapidash,52/113,Rapidash,"Rapidash ""52/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/88582/pokemon-delta-species-rapidash,Reverse Holofoil,18.36,35.98,25.56
88633,Delta Species,Rayquaza (Delta Species),13/113,Rayquaza Delta Species,"Rayquaza Delta Species ""13/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/88633/pokemon-delta-species-rayquaza-delta-species,Reverse Holofoil,103.06,103.08,248.99
88902,Delta Species,Salamence (Delta Species),14/113,Salamence Delta Species,"Salamence Delta Species ""14/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/88902/pokemon-delta-species-salamence-delta-species,Reverse Holofoil,64.99,127.34,85.0
88923,Delta Species,Sandshrew,82/113,Sandshrew,"Sandshrew ""82/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/88923/pokemon-delta-species-sandshrew,Reverse Holofoil,35.0,57.68,19.11
89132,Delta Species,Shelgon - 053/113 (Delta Species),53/113,Shelgon 053 113 Delta Species,"Shelgon 0 Delta Species ""53/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/89132/pokemon-delta-species-shelgon-053-113-delta-species,Reverse Holofoil,31.78,31.78,25.0
89315,Delta Species,Slowking,28/113,Slowking,"Slowking ""28/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/89315/pokemon-delta-species-slowking,Reverse Holofoil,44.0,65.0,34.43
89330,Delta Species,Slowpoke,83/113,Slowpoke,"Slowpoke ""83/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/89330/pokemon-delta-species-slowpoke,Reverse Holofoil,24.99,24.99,32.22
89624,Delta Species,Sunny Castform,31/113,Sunny Castform,"Sunny Castform ""31/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/89624/pokemon-delta-species-sunny-castform,Reverse Holofoil,19.99,29.0,27.31
89734,Delta Species,Taillow,86/113,Taillow,"Taillow ""86/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/89734/pokemon-delta-species-taillow,Reverse Holofoil,20.0,24.95,19.22
90123,Delta Species,Tyranitar (Delta Species),16/113,Tyranitar Delta Species,"Tyranitar Delta Species ""16/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/90123/pokemon-delta-species-tyranitar-delta-species,Reverse Holofoil,260.41,268.2,255.43
90151,Delta Species,Umbreon (Delta Species),17/113,Umbreon Delta Species,"Umbreon Delta Species ""17/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/90151/pokemon-delta-species-umbreon-delta-species,Reverse Holofoil,249.99,307.05,295.93
90290,Delta Species,Vaporeon (Delta Species),18/113,Vaporeon Delta Species,"Vaporeon Delta Species ""18/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/90290/pokemon-delta-species-vaporeon-delta-species,Reverse Holofoil,41.98,42.46,199.99
90293,Delta Species,Vaporeon ex,110/113,Vaporeon ex,"Vaporeon ex ""110/113"" Delta Species holo",https://www.tcgplayer.com/product/90293/pokemon-delta-species-vaporeon-ex,Holofoil,255.0,349.99,218.34
90773,Delta Species,Zubat,88/113,Zubat,"Zubat ""88/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/90773/pokemon-delta-species-zubat,Reverse Holofoil,18.99,25.0,17.48
83488,Unseen Forces,Aipom,34/115,Aipom,"Aipom ""34/115"" Unseen Forces reverse holo",https://www.tcgplayer.com/product/83488/pokemon-unseen-forces-aipom,Reverse Holofoil,24.44,36.66,19.66
83540,Unseen Forces,Ampharos,1/115,Ampharos,"Ampharos ""1/115"" Unseen Forces reverse holo",https://www.tcgplayer.com/product/83540/pokemon-unseen-forces-ampharos,Reverse Holofoil,71.23,98.88,26.54
83616,Unseen Forces,Ariados,2/115,Ariados,"Ariados ""2/115"" Unseen Forces reverse holo",https://www.tcgplayer.com/product/83616/pokemon-unseen-forces-ariados,Reverse Holofoil,19.95,44.97,14.84
83746,Unseen Forces,Bayleef,35/115,Bayleef,"Bayleef ""35/115"" Unseen Forces reverse holo",https://www.tcgplayer.com/product/83746/pokemon-unseen-forces-bayleef,Reverse Holofoil,40.0,67.7,16.8
83799,Unseen Forces,Bellossom,3/115,Bellossom,"Bellossom ""3/115"" Unseen Forces reverse holo",https://www.tcgplayer.com/product/83799/pokemon-unseen-forces-bellossom,Reverse Holofoil,26.8,30.78,26.77
83926,Unseen Forces,Blissey ex,101/115,Blissey ex,"Blissey ex ""101/115"" Unseen Forces holo",https://www.tcgplayer.com/product/83926/pokemon-unseen-forces-blissey-ex,Holofoil,110.0,139.99,144.98
84150,Unseen Forces,Celebi ex,117/115,Celebi ex,"Celebi ex ""117/115"" Unseen Forces holo",https://www.tcgplayer.com/product/84150/pokemon-unseen-forces-celebi-ex,Holofoil,250.0,345.0,499.99
84174,Unseen Forces,Chansey,20/115,Chansey,"Chansey ""20/115"" Unseen Forces reverse holo",https://www.tcgplayer.com/product/84174/pokemon-unseen-forces-chansey,Reverse Holofoil,29.13,44.56,49.99
